step,Df,Da,EeIndex8,Rudder,TrueVwr,Me1Sw_com_temp,Me1Nms,Me1Load,Me1Main_brg_lo_in_press,Me1Axial_vib,Me1Main_brg_lo_in_temp,Me1Thrust_bearing_pad_temp
3484,0.225564,0.857287,0.767972,0.489242,0.255090,0.819456,0.955614,0.636694,0.666667,0.650967,0.224109,0.748031
3485,0.233835,0.784413,0.767798,0.475900,0.227176,0.830665,0.956992,0.634639,0.666667,0.650126,0.248330,0.748031
3486,0.262406,0.839069,0.767376,0.491466,0.241082,0.826161,0.956562,0.622997,0.666667,0.649285,0.248330,0.748031
3487,0.240602,0.734818,0.767227,0.501557,0.219622,0.825460,0.954982,0.621216,0.666667,0.645080,0.248330,0.748031
3488,0.248872,0.675101,0.767500,0.498719,0.235832,0.825460,0.956035,0.622312,0.666667,0.640875,0.248330,0.748031
3489,0.236090,0.661943,0.767451,0.500866,0.234756,0.820657,0.954791,0.623271,0.666667,0.641716,0.248330,0.748031
3490,0.245113,0.596154,0.767550,0.496680,0.285897,0.825861,0.957404,0.625421,0.666667,0.650126,0.248330,0.748031
3491,0.252632,0.627530,0.767972,0.496036,0.259136,0.829163,0.955662,0.623339,0.666667,0.645080,0.225780,0.748031
3492,0.212782,0.712551,0.767947,0.494027,0.247202,0.827362,0.955298,0.623613,0.666667,0.645921,0.229399,0.748031
3493,0.220301,0.770243,0.767922,0.490852,0.234142,0.828363,0.957806,0.626969,0.666667,0.643398,0.235245,0.748031
3494,0.241353,0.760121,0.768046,0.487478,0.245051,0.827962,0.956332,0.628613,0.666667,0.645080,0.248330,0.748031
3495,0.229323,0.763158,0.767972,0.494579,0.240851,0.830665,0.957289,0.623545,0.666667,0.645080,0.248330,0.748031
3496,0.242857,0.671053,0.767823,0.496082,0.241543,0.830665,0.956332,0.623613,0.666667,0.646762,0.248330,0.748031
3497,0.249624,0.659919,0.768146,0.495177,0.241466,0.830665,0.956705,0.626147,0.666667,0.646762,0.234967,0.748031
3498,0.248872,0.656883,0.768146,0.497017,0.247561,0.830665,0.956064,0.625873,0.666667,0.646762,0.248330,0.748031
3499,0.241353,0.670040,0.768071,0.497109,0.241568,0.830665,0.955844,0.628407,0.666667,0.650126,0.248330,0.748031
3500,0.256391,0.784413,0.767674,0.495100,0.251658,0.830665,0.955537,0.628202,0.666667,0.646762,0.220490,0.748031
3501,0.260902,0.675101,0.767475,0.492156,0.243438,0.830665,0.957883,0.629503,0.666667,0.649285,0.220490,0.748031
3502,0.255639,0.783401,0.767202,0.492002,0.251223,0.830665,0.957308,0.629023,0.666667,0.649285,0.220490,0.748031
3503,0.261654,0.680162,0.766879,0.497523,0.225332,0.830665,0.956543,0.626626,0.666667,0.647603,0.220490,0.748031
3504,0.242857,0.702429,0.766979,0.500636,0.235038,0.832166,0.956035,0.626353,0.666667,0.650967,0.220490,0.748031
3505,0.239850,0.673077,0.766979,0.498336,0.239238,0.834067,0.957059,0.627106,0.666667,0.650126,0.220490,0.748031
3506,0.248120,0.733806,0.767078,0.498520,0.275116,0.830665,0.956054,0.625791,0.666667,0.651808,0.220490,0.748031
3507,0.268421,0.692308,0.766755,0.497140,0.277984,0.833167,0.955470,0.628065,0.666667,0.647603,0.220490,0.748031
3508,0.271429,0.696356,0.767078,0.495116,0.240211,0.832966,0.956657,0.627037,0.666667,0.646762,0.220490,0.748031
3509,0.264662,0.714575,0.767202,0.492769,0.236600,0.835468,0.957528,0.627517,0.666667,0.647603,0.220490,0.748031
3510,0.273684,0.721660,0.767078,0.495913,0.249149,0.835669,0.955490,0.626216,0.666667,0.649285,0.220490,0.748031
3511,0.252632,0.748988,0.767252,0.496327,0.257036,0.839472,0.957146,0.624709,0.666667,0.650126,0.220490,0.748031
3512,0.222556,0.763158,0.766979,0.491420,0.245051,0.840673,0.957423,0.630530,0.666667,0.646762,0.220490,0.748031
3513,0.254135,0.737854,0.766631,0.486129,0.262030,0.840673,0.957739,0.629845,0.666667,0.646762,0.220490,0.748031
3514,0.256391,0.653846,0.766656,0.490361,0.250813,0.840673,0.954312,0.623476,0.666667,0.647603,0.220490,0.748031
3515,0.251128,0.724696,0.766457,0.499364,0.298189,0.839972,0.955748,0.621216,0.666667,0.644239,0.220490,0.748031
3516,0.239098,0.695344,0.766457,0.502860,0.255141,0.836469,0.956543,0.620463,0.666667,0.645080,0.220490,0.748031
3517,0.242857,0.710526,0.766606,0.500023,0.250327,0.840673,0.956734,0.626010,0.666667,0.645080,0.220490,0.748031
3518,0.237594,0.760121,0.766482,0.491926,0.274271,0.838871,0.955557,0.628544,0.666667,0.646762,0.220490,0.748031
3519,0.241353,0.800607,0.766507,0.491803,0.269123,0.837670,0.956476,0.627243,0.666667,0.647603,0.220490,0.748031
3520,0.249624,0.806680,0.766482,0.496296,0.301749,0.838171,0.956064,0.621764,0.666667,0.648444,0.247494,0.748031
3521,0.261654,0.693320,0.766457,0.496189,0.315629,0.838371,0.957241,0.623476,0.666667,0.645080,0.221047,0.748031
3522,0.238346,0.720648,0.766656,0.495484,0.277958,0.840673,0.955997,0.621627,0.666667,0.645921,0.220490,0.748031
3523,0.266165,0.660931,0.766432,0.497109,0.245435,0.836970,0.956322,0.622175,0.666667,0.645921,0.220490,0.748031
3524,0.227820,0.741903,0.766929,0.496220,0.295961,0.839371,0.954982,0.622654,0.666667,0.647603,0.220490,0.748031
3525,0.235338,0.747976,0.766805,0.494717,0.301416,0.840673,0.956409,0.625901,0.666667,0.646762,0.220490,0.748031
3526,0.239098,0.675101,0.766532,0.492646,0.252811,0.840673,0.957117,0.624777,0.666667,0.647603,0.220490,0.748031
3527,0.233083,0.657895,0.766805,0.494502,0.279930,0.840673,0.956447,0.623202,0.666667,0.645080,0.220490,0.748031
3528,0.251128,0.725709,0.766979,0.493689,0.315219,0.835869,0.955949,0.624777,0.666667,0.646762,0.239143,0.748031
3529,0.258647,0.732794,0.767004,0.493996,0.263131,0.840673,0.955844,0.626421,0.666667,0.647603,0.242762,0.748031
3530,0.243609,0.648785,0.767103,0.499164,0.299956,0.839371,0.956543,0.622244,0.666667,0.644239,0.220490,0.748031
3531,0.239098,0.794534,0.767004,0.497094,0.281774,0.837370,0.955202,0.623134,0.666667,0.643398,0.220490,0.748031
3532,0.224812,0.758097,0.767351,0.498397,0.252273,0.840673,0.957327,0.624640,0.666667,0.642557,0.220490,0.748031
3533,0.251880,0.743927,0.767252,0.495330,0.263720,0.840673,0.958744,0.622654,0.666667,0.645080,0.220490,0.748031
3534,0.223308,0.706478,0.767525,0.494042,0.252375,0.837870,0.954839,0.625668,0.666667,0.643398,0.220490,0.748031
3535,0.228571,0.743927,0.767972,0.497876,0.256421,0.830665,0.955461,0.621353,0.666667,0.643398,0.220490,0.748031
3536,0.244361,0.752024,0.768096,0.492186,0.247484,0.835468,0.956112,0.626832,0.666667,0.645080,0.220490,0.748031
3537,0.231579,0.724696,0.768071,0.490392,0.285308,0.830665,0.957098,0.625942,0.666667,0.645080,0.231069,0.748031
3538,0.251128,0.816802,0.768146,0.490929,0.256575,0.830665,0.957021,0.626832,0.666667,0.644239,0.223274,0.748031
3539,0.232331,0.783401,0.767897,0.499103,0.284002,0.835168,0.957002,0.619367,0.800000,0.646762,0.220490,0.748031
3540,0.230075,0.758097,0.768146,0.504884,0.264181,0.830665,0.956543,0.618545,0.800000,0.643398,0.220490,0.748031
3541,0.227068,0.829960,0.768369,0.505114,0.284719,0.830665,0.956275,0.622175,0.666667,0.645921,0.220490,0.748031
3542,0.239850,0.739879,0.768692,0.501587,0.247612,0.830665,0.955652,0.624435,0.666667,0.647603,0.220490,0.748031
3543,0.218797,0.766194,0.768816,0.497247,0.258854,0.830665,0.954628,0.624503,0.666667,0.647603,0.220490,0.748031
3544,0.194737,0.804656,0.769263,0.496450,0.283259,0.830665,0.957471,0.623887,0.666667,0.645921,0.222717,0.748031
3545,0.198496,0.696356,0.769710,0.495192,0.260212,0.830665,0.957050,0.625873,0.666667,0.643398,0.232183,0.748031
3546,0.260150,0.710526,0.770108,0.493275,0.277088,0.830665,0.955968,0.624914,0.666667,0.645080,0.220490,0.748031
3547,0.230827,0.841093,0.769983,0.494870,0.264770,0.830665,0.956495,0.626147,0.666667,0.649285,0.220490,0.748031
3548,0.242105,0.710526,0.770430,0.496128,0.287459,0.830665,0.956849,0.621805,0.666667,0.647603,0.220490,0.748031
3549,0.230827,0.697368,0.770455,0.491772,0.293349,0.830665,0.956131,0.626695,0.666667,0.643398,0.220490,0.748031
3550,0.246617,0.785425,0.770033,0.489963,0.279034,0.830665,0.956830,0.626353,0.666667,0.645921,0.220490,0.748031
3551,0.228571,0.711538,0.770505,0.488843,0.316525,0.830665,0.956811,0.627092,0.666667,0.644239,0.220490,0.748031
3552,0.230075,0.750000,0.770554,0.490208,0.310354,0.830665,0.956035,0.626353,0.666667,0.647603,0.220490,0.748031
3553,0.263910,0.719636,0.770480,0.491573,0.272657,0.831465,0.955183,0.629640,0.666667,0.645080,0.220490,0.748031
3554,0.269925,0.678138,0.770281,0.492278,0.280366,0.834668,0.955298,0.629023,0.666667,0.645921,0.220490,0.748031
3555,0.240602,0.797571,0.769884,0.495146,0.310584,0.836970,0.956476,0.626969,0.666667,0.644239,0.233853,0.748031
3556,0.226316,0.756073,0.769909,0.493490,0.297472,0.840673,0.955987,0.626353,0.666667,0.646762,0.233853,0.748031
3557,0.261654,0.591093,0.769760,0.499517,0.305027,0.840673,0.956638,0.624367,0.666667,0.642557,0.244710,0.748031
3558,0.251880,0.775304,0.769810,0.493613,0.290097,0.840673,0.956992,0.628886,0.666667,0.643398,0.237751,0.748031
3559,0.233835,0.657895,0.769934,0.492877,0.269328,0.840673,0.955920,0.627448,0.666667,0.646762,0.220490,0.748031
3560,0.242105,0.697368,0.769760,0.498397,0.311071,0.840673,0.956160,0.624093,0.666667,0.644239,0.220490,0.748031
3561,0.213534,0.712551,0.769512,0.495376,0.311916,0.840673,0.956763,0.630119,0.666667,0.642557,0.220490,0.748031
3562,0.266917,0.754049,0.769834,0.488322,0.275474,0.840673,0.955681,0.632927,0.666667,0.646762,0.220490,0.748031
3563,0.225564,0.736842,0.769462,0.499241,0.276422,0.840673,0.954724,0.623819,0.666667,0.645080,0.235802,0.748031
3564,0.232331,0.768219,0.769238,0.497247,0.281672,0.840673,0.957595,0.629503,0.666667,0.645921,0.248330,0.748031
3565,0.254887,0.691296,0.769164,0.498259,0.265922,0.840673,0.956925,0.629023,0.666667,0.646762,0.245546,0.748031
3566,0.230075,0.705466,0.769089,0.503918,0.266665,0.840673,0.955078,0.623545,0.666667,0.647603,0.220490,0.748031
3567,0.215038,0.826923,0.769611,0.497217,0.258163,0.840673,0.955997,0.627517,0.666667,0.644239,0.233575,0.748031
3568,0.253383,0.717611,0.769437,0.493183,0.294655,0.840673,0.955844,0.629708,0.666667,0.645921,0.220490,0.748031
3569,0.239098,0.741903,0.769238,0.494794,0.281774,0.840673,0.957691,0.624640,0.666667,0.646762,0.220490,0.751811
3570,0.254887,0.776316,0.769040,0.490730,0.294092,0.840673,0.957528,0.628407,0.666667,0.641716,0.220490,0.748031
3571,0.241353,0.744939,0.769313,0.487570,0.252554,0.840673,0.955059,0.629078,0.666667,0.639193,0.220490,0.748031
3572,0.244361,0.800607,0.769040,0.493628,0.317242,0.840673,0.956380,0.624175,0.666667,0.644239,0.220490,0.748031
3573,0.249624,0.692308,0.769189,0.500943,0.298983,0.840673,0.955135,0.621079,0.666667,0.643398,0.220490,0.748031
3574,0.234586,0.688259,0.769189,0.502354,0.278035,0.844175,0.957519,0.623408,0.666667,0.642557,0.220490,0.748031
3575,0.209774,0.756073,0.769462,0.500360,0.286794,0.841873,0.958744,0.625120,0.666667,0.647603,0.220490,0.748031
3576,0.221053,0.734818,0.769263,0.493735,0.318625,0.840673,0.956811,0.629914,0.666667,0.642557,0.220490,0.748031
3577,0.255639,0.713563,0.769065,0.489288,0.304028,0.840673,0.955614,0.629366,0.666667,0.646762,0.220490,0.748031
3578,0.237594,0.721660,0.769363,0.491588,0.302773,0.840673,0.956610,0.626147,0.666667,0.648444,0.220490,0.748031
3579,0.251128,0.714575,0.769164,0.495576,0.288151,0.840673,0.958103,0.624846,0.666667,0.641716,0.220490,0.748031
3580,0.217293,0.763158,0.769065,0.494732,0.320034,0.840673,0.955796,0.626284,0.666667,0.644239,0.220490,0.748031
3581,0.257895,0.711538,0.768841,0.490085,0.297498,0.840673,0.955825,0.625462,0.666667,0.644239,0.220490,0.748031
3582,0.245113,0.669028,0.769040,0.492186,0.294783,0.840673,0.957452,0.625942,0.666667,0.645921,0.220490,0.748031
3583,0.244361,0.742915,0.768816,0.497784,0.331609,0.840673,0.956763,0.620189,0.666667,0.643398,0.220490,0.748031
3584,0.215789,0.738866,0.768742,0.501081,0.330405,0.840673,0.955614,0.619025,0.666667,0.643398,0.220490,0.748031
3585,0.215789,0.777328,0.768965,0.504961,0.297011,0.839071,0.955892,0.617614,0.666667,0.645921,0.220490,0.748031
3586,0.244361,0.694332,0.769114,0.498842,0.295347,0.839071,0.956610,0.622791,0.666667,0.644239,0.220490,0.748031
3587,0.257143,0.737854,0.769487,0.494993,0.285795,0.835869,0.956447,0.625942,0.666667,0.644239,0.220490,0.748031
3588,0.226316,0.774291,0.769462,0.492079,0.300776,0.840673,0.956992,0.627174,0.666667,0.645080,0.220490,0.748031
3589,0.215789,0.745951,0.769760,0.493199,0.270378,0.840673,0.956476,0.623956,0.666667,0.645080,0.220490,0.748031
3590,0.211278,0.792510,0.769462,0.502461,0.288074,0.840673,0.956236,0.620121,0.666667,0.644239,0.220490,0.748031
3591,0.244361,0.728745,0.769909,0.500054,0.291378,0.840673,0.956495,0.623682,0.666667,0.644239,0.220490,0.748031
3592,0.262406,0.672065,0.769934,0.502247,0.310405,0.840673,0.956160,0.624367,0.666667,0.645080,0.220490,0.748031
3593,0.246617,0.746964,0.769884,0.501204,0.278163,0.839872,0.958074,0.623887,0.666667,0.646762,0.220490,0.748031
3594,0.242105,0.687247,0.769909,0.500820,0.290430,0.830665,0.957184,0.627517,0.666667,0.643398,0.220490,0.748031
3595,0.236842,0.764170,0.769760,0.488659,0.265999,0.830665,0.955652,0.629708,0.666667,0.645921,0.220490,0.748031
3596,0.239850,0.642713,0.769959,0.484381,0.331353,0.830665,0.957423,0.617285,0.666667,0.644239,0.220490,0.748031
3597,0.234586,0.707490,0.770281,0.508519,0.331660,0.830665,0.958457,0.614916,0.666667,0.645080,0.220490,0.748031
3598,0.250376,0.720648,0.770778,0.506985,0.325156,0.830665,0.954963,0.622107,0.633333,0.645080,0.220490,0.748031
3599,0.254887,0.736842,0.770778,0.497339,0.307127,0.830665,0.956801,0.627174,0.533333,0.646762,0.220490,0.748031
3600,0.221805,0.722672,0.770927,0.500897,0.273528,0.830665,0.955011,0.624572,0.666667,0.645921,0.220490,0.748031
3601,0.242857,0.730769,0.770977,0.505345,0.281800,0.830665,0.957184,0.618477,0.666667,0.645080,0.220490,0.748031
3602,0.245865,0.781377,0.771150,0.507906,0.233066,0.830665,0.955135,0.618477,0.666667,0.643398,0.220490,0.748031
3603,0.197744,0.715587,0.771672,0.505268,0.252068,0.830665,0.957088,0.622586,0.666667,0.644239,0.220490,0.748031
3604,0.221053,0.789474,0.771871,0.502231,0.274629,0.820957,0.955844,0.623271,0.666667,0.645921,0.222439,0.748031
3605,0.239850,0.816802,0.771846,0.499287,0.315988,0.820156,0.955748,0.626079,0.666667,0.645080,0.245546,0.748031
3606,0.245865,0.711538,0.771672,0.504624,0.259008,0.821958,0.958026,0.620600,0.666667,0.646762,0.220490,0.748031
3607,0.242857,0.649798,0.771796,0.502354,0.338242,0.824359,0.955901,0.623545,0.666667,0.648444,0.220490,0.748031
3608,0.243609,0.706478,0.771697,0.498259,0.308484,0.820657,0.955327,0.626353,0.666667,0.647603,0.234410,0.748031
3609,0.231579,0.787449,0.771697,0.496296,0.296115,0.825460,0.957213,0.626695,0.666667,0.644239,0.220490,0.748031
3610,0.247368,0.717611,0.771697,0.494947,0.306077,0.823359,0.956188,0.624846,0.666667,0.645921,0.226058,0.748031
3611,0.251880,0.757085,0.771647,0.493735,0.306282,0.827562,0.956141,0.625846,0.666667,0.646762,0.234688,0.748031
3612,0.252632,0.752024,0.771548,0.495806,0.311250,0.829063,0.957079,0.622189,0.666667,0.643398,0.241091,0.748031
3613,0.225564,0.781377,0.771722,0.498244,0.330098,0.830665,0.957050,0.621559,0.666667,0.644239,0.241370,0.748031
3614,0.266165,0.723684,0.771722,0.501281,0.355092,0.820957,0.957308,0.620600,0.666667,0.645921,0.248330,0.748031
3615,0.229323,0.720648,0.771746,0.500084,0.342621,0.830665,0.956590,0.623641,0.666667,0.645921,0.248330,0.748031
3616,0.236090,0.787449,0.771796,0.503918,0.307050,0.830665,0.956619,0.619847,0.666667,0.645080,0.248330,0.748031
3617,0.245113,0.697368,0.771672,0.499931,0.287562,0.830665,0.957050,0.624038,0.666667,0.647603,0.248330,0.748031
3618,0.231579,0.723684,0.771995,0.497278,0.313862,0.831665,0.955825,0.625873,0.666667,0.646762,0.248330,0.748031
3619,0.241353,0.733806,0.771945,0.491036,0.324259,0.840673,0.956102,0.627311,0.666667,0.646762,0.248330,0.748031
3620,0.244361,0.786437,0.772020,0.491282,0.303055,0.835669,0.957481,0.623476,0.666667,0.646762,0.248330,0.748031
3621,0.229323,0.734818,0.771970,0.485822,0.288048,0.840673,0.957337,0.621627,0.666667,0.644239,0.248330,0.748031
3622,0.236090,0.746964,0.771970,0.481758,0.294988,0.838171,0.955882,0.621148,0.666667,0.641716,0.248330,0.748031
3623,0.262406,0.735830,0.772044,0.485025,0.253374,0.838371,0.957260,0.617628,0.666667,0.642557,0.248330,0.748031
3624,0.242857,0.770243,0.772417,0.491650,0.297600,0.840673,0.957950,0.617861,0.666667,0.644239,0.248330,0.748031
3625,0.242857,0.720648,0.772665,0.497217,0.321237,0.840673,0.956667,0.619230,0.666667,0.646762,0.248330,0.748031
3626,0.255639,0.755061,0.772640,0.495484,0.322953,0.840673,0.955968,0.624709,0.666667,0.648444,0.234967,0.748031
3627,0.245113,0.745951,0.772342,0.497477,0.289124,0.836469,0.958773,0.633269,0.666667,0.649285,0.232183,0.748031
3628,0.254135,0.787449,0.771895,0.477387,0.294425,0.839972,0.957950,0.639228,0.666667,0.652649,0.220490,0.748031
3629,0.245113,0.731781,0.771548,0.470026,0.255141,0.840673,0.956351,0.631968,0.666667,0.654331,0.233853,0.748031
3630,0.248120,0.753036,0.771821,0.475378,0.300545,0.840673,0.956217,0.625777,0.666667,0.648444,0.220490,0.748031
3631,0.254135,0.713563,0.771746,0.492018,0.320085,0.839772,0.957796,0.619737,0.666667,0.649285,0.220490,0.752126
3632,0.233083,0.747976,0.771672,0.492769,0.299035,0.830665,0.957615,0.621490,0.666667,0.646762,0.220490,0.748031
3633,0.235338,0.692308,0.771672,0.495499,0.271454,0.830665,0.956093,0.621353,0.666667,0.649285,0.220490,0.748031
3634,0.240602,0.691296,0.771548,0.497907,0.328869,0.830665,0.956543,0.620531,0.666667,0.647603,0.220490,0.748031
3635,0.255639,0.697368,0.771647,0.492018,0.321878,0.830665,0.956141,0.625736,0.666667,0.645921,0.220490,0.748031
3636,0.245113,0.697368,0.771448,0.493919,0.295603,0.830665,0.957213,0.621970,0.666667,0.647603,0.220490,0.748031
3637,0.251880,0.665992,0.771548,0.497293,0.253400,0.830665,0.955700,0.619504,0.666667,0.645080,0.220490,0.748031
3638,0.224060,0.727733,0.771473,0.499548,0.282056,0.830665,0.955585,0.622107,0.666667,0.644239,0.232461,0.748031
3639,0.214286,0.763158,0.771399,0.499701,0.305411,0.830665,0.956322,0.619436,0.666667,0.646762,0.248330,0.748031
3640,0.229323,0.747976,0.771548,0.505605,0.254962,0.830665,0.957337,0.617655,0.666667,0.646762,0.221882,0.748031
3641,0.217293,0.668016,0.771647,0.497293,0.327051,0.825961,0.954552,0.622175,0.666667,0.647603,0.220490,0.748031
3642,0.261654,0.661943,0.771846,0.498597,0.297805,0.820456,0.956035,0.620326,0.666667,0.646762,0.220490,0.748031
3643,0.235338,0.734818,0.771945,0.508335,0.282517,0.815352,0.957576,0.617176,0.666667,0.646762,0.220490,0.748031
3644,0.239098,0.696356,0.772094,0.510896,0.271403,0.810649,0.955940,0.616833,0.666667,0.645921,0.220490,0.748031
3645,0.224060,0.740891,0.772442,0.509056,0.250250,0.810649,0.954992,0.622175,0.666667,0.645080,0.220490,0.748031
3646,0.210526,0.746964,0.772491,0.508366,0.253425,0.810649,0.955853,0.624572,0.666667,0.646762,0.220490,0.748031
3647,0.247368,0.720648,0.772144,0.509102,0.247740,0.810649,0.957213,0.623339,0.666667,0.650967,0.220490,0.748031
3648,0.232331,0.707490,0.772516,0.519484,0.296141,0.810649,0.957260,0.615669,0.666667,0.645921,0.220490,0.748031
3649,0.251128,0.706478,0.772864,0.513733,0.230992,0.810649,0.956093,0.622107,0.666667,0.645921,0.220490,0.748031
3650,0.228571,0.741903,0.772665,0.498597,0.244872,0.805845,0.956208,0.628202,0.666667,0.645080,0.220490,0.748031
3651,0.228571,0.761134,0.772541,0.497723,0.256114,0.801942,0.958313,0.624503,0.666667,0.650967,0.220490,0.748031
3652,0.237594,0.707490,0.772442,0.501173,0.248099,0.800641,0.957308,0.621011,0.666667,0.646762,0.220490,0.748031
3653,0.251128,0.748988,0.772864,0.506617,0.215806,0.800641,0.955461,0.620942,0.666667,0.645921,0.220490,0.748031
3654,0.233083,0.692308,0.773013,0.507630,0.231991,0.800641,0.955892,0.624846,0.666667,0.647603,0.220490,0.748031
3655,0.224812,0.717611,0.773162,0.500713,0.211939,0.801141,0.957375,0.629571,0.666667,0.648444,0.220490,0.748031
3656,0.240602,0.759109,0.773187,0.498949,0.225947,0.810649,0.957184,0.632105,0.666667,0.648444,0.220490,0.748031
3657,0.274436,0.688259,0.773038,0.494794,0.252170,0.810649,0.956035,0.633269,0.666667,0.650126,0.220490,0.748031
3658,0.251128,0.837045,0.772193,0.499026,0.287434,0.804343,0.955585,0.633886,0.666667,0.650967,0.246102,0.748031
3659,0.246617,0.737854,0.771920,0.502201,0.267280,0.800641,0.956858,0.631763,0.666667,0.650126,0.222717,0.748031
3660,0.261654,0.688259,0.771374,0.522015,0.245538,0.800641,0.955614,0.623408,0.666667,0.647603,0.233853,0.748031
3661,0.225564,0.708502,0.770952,0.519714,0.250480,0.808447,0.956131,0.626558,0.666667,0.650126,0.233575,0.748031
3662,0.231579,0.756073,0.770877,0.505927,0.271659,0.826962,0.956466,0.631900,0.666667,0.650967,0.248330,0.748031
3663,0.231579,0.775304,0.770530,0.490576,0.278266,0.830665,0.955652,0.636899,0.666667,0.650126,0.248330,0.748031
3664,0.227068,0.764170,0.770505,0.483522,0.276729,0.839472,0.955279,0.633132,0.666667,0.650126,0.248330,0.748031
3665,0.239850,0.746964,0.770679,0.486558,0.234347,0.835969,0.958199,0.622791,0.666667,0.646762,0.248330,0.751811
3666,0.242105,0.711538,0.770281,0.498704,0.244641,0.840673,0.955758,0.616765,0.666667,0.646762,0.248330,0.752992
3667,0.245113,0.754049,0.770505,0.500054,0.249968,0.835869,0.957021,0.617587,0.666667,0.648444,0.248330,0.750787
3668,0.249624,0.752024,0.770455,0.502277,0.285923,0.839972,0.956351,0.619504,0.666667,0.645080,0.248330,0.748031
3669,0.241353,0.745951,0.770232,0.500590,0.230633,0.835468,0.958246,0.618545,0.666667,0.643398,0.248330,0.748031
3670,0.215789,0.778340,0.770554,0.504378,0.264616,0.830665,0.956830,0.620668,0.666667,0.646762,0.248330,0.748031
3671,0.209774,0.660931,0.770381,0.501281,0.257318,0.832466,0.954705,0.623065,0.666667,0.645921,0.248330,0.748031
3672,0.224060,0.741903,0.770679,0.496097,0.283234,0.833667,0.956351,0.623956,0.666667,0.645921,0.248330,0.748031
3673,0.249624,0.697368,0.770505,0.495346,0.274092,0.830665,0.956284,0.620531,0.666667,0.645080,0.248330,0.750394
3674,0.216541,0.737854,0.770679,0.497937,0.256831,0.830665,0.956093,0.614847,0.666667,0.644239,0.248330,0.749606
3675,0.209774,0.766194,0.770579,0.505544,0.259238,0.830665,0.957595,0.610396,0.666667,0.642557,0.248330,0.748031
3676,0.233835,0.747976,0.770852,0.504961,0.281595,0.834367,0.954896,0.624846,0.666667,0.641716,0.236637,0.748031
3677,0.248120,0.743927,0.771076,0.481697,0.271582,0.835869,0.956954,0.626284,0.666667,0.645080,0.220490,0.748031
3678,0.237594,0.761134,0.771349,0.485055,0.285539,0.840673,0.955652,0.616080,0.666667,0.644239,0.234410,0.748031
3679,0.206767,0.705466,0.771374,0.501158,0.299982,0.835969,0.956571,0.608273,0.666667,0.641716,0.220490,0.748031
3680,0.206015,0.700405,0.772144,0.500636,0.293913,0.835468,0.955652,0.608958,0.666667,0.642557,0.220490,0.748031
3681,0.200000,0.660931,0.772665,0.508841,0.276038,0.830665,0.955202,0.606561,0.666667,0.644239,0.220490,0.748031
3682,0.228571,0.707490,0.773013,0.506418,0.296909,0.830665,0.955490,0.611971,0.666667,0.643398,0.220490,0.748031
3683,0.242105,0.734818,0.773360,0.495576,0.263438,0.830665,0.958294,0.620257,0.666667,0.642557,0.220490,0.748031
3684,0.222556,0.778340,0.773683,0.482065,0.287664,0.832466,0.957595,0.627448,0.666667,0.643398,0.220490,0.748031
3685,0.230827,0.750000,0.773634,0.480240,0.268125,0.833467,0.956160,0.622244,0.666667,0.646762,0.220490,0.748031
3686,0.230075,0.750000,0.773956,0.497247,0.272427,0.836469,0.958380,0.611944,0.666667,0.644239,0.220490,0.748031
3687,0.225564,0.663968,0.774056,0.505835,0.267997,0.830665,0.958141,0.610327,0.666667,0.643398,0.239143,0.748031
3688,0.231579,0.755061,0.773981,0.507844,0.292837,0.830665,0.956255,0.615121,0.666667,0.644239,0.241370,0.748031
3689,0.216541,0.737854,0.773882,0.504240,0.306589,0.830665,0.955652,0.622928,0.666667,0.647603,0.227450,0.748031
3690,0.237594,0.737854,0.773832,0.495683,0.310712,0.839171,0.957433,0.623572,0.666667,0.647603,0.243875,0.748031
3691,0.269925,0.657895,0.773907,0.493137,0.296525,0.840673,0.956380,0.625010,0.666667,0.645921,0.234688,0.748031
3692,0.229323,0.815789,0.774155,0.500744,0.290942,0.840673,0.954552,0.629941,0.666667,0.647603,0.242762,0.748031
3693,0.250376,0.752024,0.773981,0.490285,0.297703,0.840372,0.956562,0.628982,0.666667,0.648444,0.248330,0.748031
3694,0.239098,0.751012,0.773783,0.486742,0.292786,0.835468,0.957567,0.625325,0.666667,0.645921,0.248330,0.748031
3695,0.227820,0.822874,0.773435,0.497370,0.297472,0.836469,0.956686,0.622175,0.666667,0.644239,0.248330,0.748031
3696,0.248120,0.831984,0.773286,0.500560,0.295065,0.839071,0.956054,0.622339,0.666667,0.644239,0.248330,0.748031
3697,0.225564,0.738866,0.773038,0.500054,0.290968,0.832466,0.954992,0.625051,0.666667,0.646762,0.248330,0.748031
3698,0.236842,0.683198,0.772914,0.498750,0.275218,0.833667,0.958572,0.624914,0.666667,0.647603,0.248330,0.748031
3699,0.260150,0.743927,0.773162,0.504961,0.301339,0.835468,0.955901,0.631968,0.666667,0.647603,0.248330,0.748031
3700,0.247368,0.751012,0.772963,0.481727,0.278957,0.830665,0.955585,0.640077,0.666667,0.649285,0.248330,0.748031
3701,0.260902,0.669028,0.772839,0.475746,0.300341,0.830665,0.955892,0.627243,0.666667,0.646762,0.248330,0.748425
3702,0.239850,0.658907,0.772740,0.503320,0.286537,0.834367,0.955298,0.617587,0.666667,0.644239,0.248330,0.751575
3703,0.257895,0.763158,0.772119,0.505544,0.290891,0.835969,0.956131,0.626216,0.666667,0.645080,0.248330,0.752598
